"","HHID_panel","tempo","income2010","DSR2010","assets2010","DAR2010","income2016","DSR2016","assets2016","DAR2016","income2020","DSR2020","assets2020","DAR2020","cat_assets_b","cat_DAR_b","cat_DSR_b","cat_income_b","cat_assets_b","cat_DAR_b","cat_DSR_b","cat_income_b","clust"
"308","KOR31",2,NA,NA,NA,NA,131.26582,0.15571751,332.46835,0.45688558,162.88045,0.31974548,508.20651,0.21920224,"Inc","Dec","Inc","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Inc","4"
"309","KOR32",1,83,0.011168675,195,0.23589745,33.037975,0.32376552,92.658226,0.39607924,41.41304,0.052493442,147.39131,0.067846604,"Dec","Inc","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"310","KOR32",2,83,0.011168675,195,0.23589745,33.037975,0.32376552,92.658226,0.39607924,41.41304,0.052493442,147.39131,0.067846604,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"311","KOR33",1,145,0.3120693,436.5,0.20160367,225.94937,0.083945163,1835.443,0.18960001,326.08694,0,2127.3369,0.13025676,"Inc","Sta","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Sta","cat_DSR_b_Dec","cat_income_b_Inc","2"
"312","KOR33",2,145,0.3120693,436.5,0.20160367,225.94937,0.083945163,1835.443,0.18960001,326.08694,0,2127.3369,0.13025676,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"313","KOR34",1,35,0.64285713,217,0.29953918,30.063292,0.68064219,143.54431,0.74959433,76.826088,0.54666787,400.59781,0.39316237,"Dec","Inc","Sta","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Sta","cat_income_b_Dec","2"
"314","KOR34",2,35,0.64285713,217,0.29953918,30.063292,0.68064219,143.54431,0.74959433,76.826088,0.54666787,400.59781,0.39316237,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"315","KOR35",1,78,0.59049118,241,0.26970956,19.367088,1.4335296,245.31645,0.85685241,99.434784,0.48927388,438.15219,0.61394191,"Sta","Inc","Inc","Dec","cat_assets_b_Sta","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"316","KOR35",2,78,0.59049118,241,0.26970956,19.367088,1.4335296,245.31645,0.85685241,99.434784,0.48927388,438.15219,0.61394191,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"317","KOR36",1,48,0.28626055,184.5,0.17344174,40.379745,0.6732282,102.37342,0.68084073,11.52174,0.09101487,231.90218,0.17895478,"Dec","Inc","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"318","KOR36",2,48,0.28626055,184.5,0.17344174,40.379745,0.6732282,102.37342,0.68084073,11.52174,0.09101487,231.90218,0.17895478,"Inc","Dec","Dec","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"319","KOR37",1,83,0.087349392,599,0.13355593,108.35443,3.7150598,346.3924,2.704159,88.097832,0.040963378,270.21741,0.38413516,"Dec","Inc","Inc","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"320","KOR37",2,83,0.087349392,599,0.13355593,108.35443,3.7150598,346.3924,2.704159,88.097832,0.040963378,270.21741,0.38413516,"Dec","Dec","Dec","Dec","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"321","KOR38",1,178,0.032584272,159,0.3144654,91.772148,0.8005091,314.55698,0.46255532,27.826088,0.27776116,285.59784,0.14250809,"Inc","Inc","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"322","KOR38",2,178,0.032584272,159,0.3144654,91.772148,0.8005091,314.55698,0.46255532,27.826088,0.27776116,285.59784,0.14250809,"Sta","Dec","Dec","Dec","cat_assets_b_Sta","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"323","KOR39",1,42,0.40238094,361.5,0.14107884,6.1518989,1.6026282,382.27847,0.14256623,51.902172,1.0387936,623.65167,0.57916945,"Sta","Sta","Inc","Dec","cat_assets_b_Sta","cat_DAR_b_Sta","cat_DSR_b_Inc","cat_income_b_Dec","2"
"324","KOR39",2,42,0.40238094,361.5,0.14107884,6.1518989,1.6026282,382.27847,0.14256623,51.902172,1.0387936,623.65167,0.57916945,"Inc","Inc","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"325","KOR4",1,48,0.51950556,187,0.42780745,187.46837,0.052852713,62.151897,0.55991852,53.456524,0,552.93481,0.024596028,"Dec","Inc","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"326","KOR4",2,48,0.51950556,187,0.42780745,187.46837,0.052852713,62.151897,0.55991852,53.456524,0,552.93481,0.024596028,"Inc","Dec","Dec","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"327","KOR40",1,46,0.77685118,160,0.875,226.83543,0.10130629,250,0.52640003,52.369564,0.23846604,319.78262,0.22077495,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"328","KOR40",2,46,0.77685118,160,0.875,226.83543,0.10130629,250,0.52640003,52.369564,0.23846604,319.78262,0.22077495,"Inc","Dec","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"329","KOR41",1,50,0.2298,190.5,0.076115489,10.379746,2.8721435,146.07596,0.61474866,110.52174,0.19385469,351.68478,0.15951784,"Dec","Inc","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"330","KOR41",2,50,0.2298,190.5,0.076115489,10.379746,2.8721435,146.07596,0.61474866,110.52174,0.19385469,351.68478,0.15951784,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"331","KOR42",1,42,0.36709523,650.5,0.16448885,44.683544,0.65081835,490.18988,0.82641447,38.945656,0.67723966,360.92389,0.29563019,"Dec","Inc","Inc","Sta","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Sta","3"
"332","KOR42",2,42,0.36709523,650.5,0.16448885,44.683544,0.65081835,490.18988,0.82641447,38.945656,0.67723966,360.92389,0.29563019,"Dec","Dec","Sta","Dec","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Sta","cat_income_b_Dec","2"
"333","KOR43",2,NA,NA,NA,NA,152.40506,0.031146178,351.70886,0.25191289,94.86956,0.29554194,491.25,0.146972,"Inc","Dec","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"334","KOR44",1,47,0.3498936,147,0.32653061,15.113923,1.7159605,502.84811,0.42796221,33.847824,1.5876038,603.69568,0.46066257,"Inc","Inc","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"335","KOR44",2,47,0.3498936,147,0.32653061,15.113923,1.7159605,502.84811,0.42796221,33.847824,1.5876038,603.69568,0.46066257,"Inc","Sta","Sta","Inc","cat_assets_b_Inc","cat_DAR_b_Sta","cat_DSR_b_Sta","cat_income_b_Inc","2"
"336","KOR45",1,24,0.32012501,78,0.32051286,115.63291,0.13525286,152.59494,0.64287847,133.74457,0.64210039,176.35869,1.4935471,"Inc","Inc","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"337","KOR45",2,24,0.32012501,78,0.32051286,115.63291,0.13525286,152.59494,0.64287847,133.74457,0.64210039,176.35869,1.4935471,"Inc","Inc","Inc","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"338","KOR5",1,36,0.41388884,116,0.89655173,12.405064,0,197.78481,1.5992128,14.51087,2.2907212,251.68478,0.74776071,"Inc","Inc","Dec","Dec","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","4"
"339","KOR5",2,36,0.41388884,116,0.89655173,12.405064,0,197.78481,1.5992128,14.51087,2.2907212,251.68478,0.74776071,"Inc","Dec","Sta","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Sta","cat_income_b_Inc","2"
"340","KOR6",2,NA,NA,NA,NA,24.367088,0.69460213,220.56963,0.33005452,46.032608,0.037300117,208.80435,0.19013014,"Sta","Dec","Dec","Inc","cat_assets_b_Sta","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"341","KOR7",2,NA,NA,NA,NA,15.824051,2.1044939,187.59494,0.67432523,196.64673,0.22667134,420.59784,0.41369686,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"342","KOR8",2,NA,NA,NA,NA,96.898735,0.42688918,287.78482,0.87947655,132.01521,0.23619436,296.57608,0.62682056,"Sta","Dec","Dec","Inc","cat_assets_b_Sta","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"343","KOR9",1,33,0.40617621,95,0.61052632,61.594936,0.054850198,353.41772,0.1847672,27.826088,0.04996796,169.67392,0.18918639,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"344","KOR9",2,33,0.40617621,95,0.61052632,61.594936,0.054850198,353.41772,0.1847672,27.826088,0.04996796,169.67392,0.18918639,"Dec","Sta","Sta","Dec","cat_assets_b_Dec","cat_DAR_b_Sta","cat_DSR_b_Sta","cat_income_b_Dec","2"
"345","KUV1",1,49,1.048913,296.5,0.27318719,83.854431,0.24419399,31.012659,2.7762856,71.134781,0.35840452,368.8587,1.023156,"Dec","Inc","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"346","KUV1",2,49,1.048913,296.5,0.27318719,83.854431,0.24419399,31.012659,2.7762856,71.134781,0.35840452,368.8587,1.023156,"Inc","Dec","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"347","KUV11",2,NA,NA,NA,NA,34.696201,0.69953263,44.303799,1.3926572,71.41304,0.62700742,257.33694,0.44338757,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"348","KUV12",1,47,0.96595746,158,0.79113925,105.94936,0.023894863,190.00002,0.33789471,46.875,0.1278398,201.08696,0.26605406,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"349","KUV12",2,47,0.96595746,158,0.79113925,105.94936,0.023894863,190.00002,0.33789471,46.875,0.1278398,201.08696,0.26605406,"Sta","Dec","Inc","Dec","cat_assets_b_Sta","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"350","KUV13",1,110,0.27200651,238,0.33613446,120.25317,0.50138909,96.075951,1.6861659,166.30435,0.11554696,370.54346,0.31953067,"Dec","Inc","Inc","Sta","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Sta","3"
"351","KUV13",2,110,0.27200651,238,0.33613446,120.25317,0.50138909,96.075951,1.6861659,166.30435,0.11554696,370.54346,0.31953067,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"352","KUV14",1,68,0.28235295,369,0.35230353,31.645569,0.18108809,242.08861,0.30071634,17.47826,0.15615717,176.79347,0.40951738,"Dec","Dec","Dec","Dec","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"353","KUV14",2,68,0.28235295,369,0.35230353,31.645569,0.18108809,242.08861,0.30071634,17.47826,0.15615717,176.79347,0.40951738,"Dec","Inc","Dec","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","4"
"354","KUV15",1,40,1.31475,210,0.40952381,121.83544,0.12987013,14.525317,1.7417864,145.65218,0.050755545,282.01089,0.1790711,"Dec","Inc","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"355","KUV15",2,40,1.31475,210,0.40952381,121.83544,0.12987013,14.525317,1.7417864,145.65218,0.050755545,282.01089,0.1790711,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"356","KUV17",1,107,1.081817,172.5,0.89855075,66,0.14096664,62.151897,1.6282688,7.0434785,2.7764993,197.33696,0.47988978,"Dec","Inc","Dec","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","4"
"357","KUV17",2,107,1.081817,172.5,0.89855075,66,0.14096664,62.151897,1.6282688,7.0434785,2.7764993,197.33696,0.47988978,"Inc","Dec","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"358","KUV18",1,34,0.19029412,100.5,0.39800996,66.455696,0.15208986,36.835445,0.94745708,33.847824,0.88475055,282.11954,0.9336468,"Dec","Inc","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"359","KUV18",2,34,0.19029412,100.5,0.39800996,66.455696,0.15208986,36.835445,0.94745708,33.847824,0.88475055,282.11954,0.9336468,"Inc","Sta","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Sta","cat_DSR_b_Inc","cat_income_b_Dec","2"
"360","KUV19",1,52,0.35200006,133,0.35338345,75.569618,0.066745661,263.10129,0.2478133,127.47826,0.12811947,556.90216,0.10109495,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"361","KUV19",2,52,0.35200006,133,0.35338345,75.569618,0.066745661,263.10129,0.2478133,127.47826,0.12811947,556.90216,0.10109495,"Inc","Dec","Inc","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Inc","4"
"362","KUV2",1,31,0.74483871,120,0.5,120.56962,0.26852617,34.208858,2.9349124,40.760868,0.069339447,151.41304,0.13274947,"Dec","Inc","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"363","KUV2",2,31,0.74483871,120,0.5,120.56962,0.26852617,34.208858,2.9349124,40.760868,0.069339447,151.41304,0.13274947,"Inc","Dec","Dec","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"364","KUV20",1,62,0.10483871,94,0.58510637,124.77215,0.37410173,100.88607,1.2548809,151.60869,0.16993549,543.20654,0.24962881,"Sta","Inc","Inc","Inc","cat_assets_b_Sta","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"365","KUV20",2,62,0.10483871,94,0.58510637,124.77215,0.37410173,100.88607,1.2548809,151.60869,0.16993549,543.20654,0.24962881,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"366","KUV21",1,91.400002,0.2761825,170,0.70588231,98.126579,0,177.72151,0.74779916,113.73913,0.28074467,498.75,0.45654136,"Sta","Sta","Dec","Sta","cat_assets_b_Sta","cat_DAR_b_Sta","cat_DSR_b_Dec","cat_income_b_Sta","3"
"367","KUV21",2,91.400002,0.2761825,170,0.70588231,98.126579,0,177.72151,0.74779916,113.73913,0.28074467,498.75,0.45654136,"Inc","Dec","Sta","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Sta","cat_income_b_Inc","2"
"368","KUV22",1,85,1.903846,362.5,0.80000001,55.696201,0.44334441,44.177216,1.3626934,122.28261,0.054796185,233.53261,0.38367233,"Dec","Inc","Dec","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","4"
"369","KUV22",2,85,1.903846,362.5,0.80000001,55.696201,0.44334441,44.177216,1.3626934,122.28261,0.054796185,233.53261,0.38367233,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"370","KUV23",1,45,1.0931342,228,0.39473686,13.101266,1.8730781,266.13925,0.78455168,69.239128,0.23591572,377.44565,1.4555739,"Inc","Inc","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"371","KUV23",2,45,1.0931342,228,0.39473686,13.101266,1.8730781,266.13925,0.78455168,69.239128,0.23591572,377.44565,1.4555739,"Inc","Inc","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"372","KUV24",2,NA,NA,NA,NA,90.886078,0.1324587,58.481014,1.2551082,16.413044,0.016556291,144.02174,0.0097207539,"Inc","Dec","Dec","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"373","KUV26",1,44,0.61935228,175.5,0.42450142,136.4557,0.29423723,104.93671,4.6437511,211.1739,0.15860514,306.46741,0.76615,"Dec","Inc","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"374","KUV26",2,44,0.61935228,175.5,0.42450142,136.4557,0.29423723,104.93671,4.6437511,211.1739,0.15860514,306.46741,0.76615,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"375","KUV27",1,59,0.41674241,206,0.36407766,25.06329,1.0658481,215.63292,0.96784854,138.78261,0.32252049,330.38046,0.34778082,"Sta","Inc","Inc","Dec","cat_assets_b_Sta","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"376","KUV27",2,59,0.41674241,206,0.36407766,25.06329,1.0658481,215.63292,0.96784854,138.78261,0.32252049,330.38046,0.34778082,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"377","KUV28",1,67,0.46056324,119,0.44537815,88.607597,0.042857148,123.35442,0.61530018,67.58696,0.2486437,427.77173,0.12997586,"Sta","Inc","Dec","Inc","cat_assets_b_Sta","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"378","KUV28",2,67,0.46056324,119,0.44537815,88.607597,0.042857148,123.35442,0.61530018,67.58696,0.2486437,427.77173,0.12997586,"Inc","Dec","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"379","KUV29",1,74,0.48201761,164,0.35365853,159.11392,0.067528814,292.27847,0.29218709,87.260872,0.24487716,286.52176,0.27013656,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"380","KUV29",2,74,0.48201761,164,0.35365853,159.11392,0.067528814,292.27847,0.29218709,87.260872,0.24487716,286.52176,0.27013656,"Sta","Sta","Inc","Dec","cat_assets_b_Sta","cat_DAR_b_Sta","cat_DSR_b_Inc","cat_income_b_Dec","2"
"381","KUV3",2,NA,NA,NA,NA,11.392406,1.6530796,115.06329,0.35806382,67.260872,0.14152341,373.31522,0.085182704,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"382","KUV30",1,46,0.68913043,63,0.77777779,148.10127,0.16128817,7.5000005,11.813333,146.73914,0.1015988,283.8587,0.47417963,"Dec","Inc","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"383","KUV30",2,46,0.68913043,63,0.77777779,148.10127,0.16128817,7.5000005,11.813333,146.73914,0.1015988,283.8587,0.47417963,"Inc","Dec","Dec","Sta","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Sta","3"
"384","KUV31",1,70,0.41571504,497.5,0.16080402,111.3924,0.047493588,19.683544,3.2108037,54.347828,0.019099096,223.09782,0.079337396,"Dec","Inc","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"385","KUV31",2,70,0.41571504,497.5,0.16080402,111.3924,0.047493588,19.683544,3.2108037,54.347828,0.019099096,223.09782,0.079337396,"Inc","Dec","Dec","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"386","KUV32",1,85.5,0.23381415,226,0.23893805,148.65823,0.40547299,287.46835,0.67659622,115.25,0.30504361,612.01086,0.24002843,"Inc","Inc","Inc","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"387","KUV32",2,85.5,0.23381415,226,0.23893805,148.65823,0.40547299,287.46835,0.67659622,115.25,0.30504361,612.01086,0.24002843,"Inc","Dec","Dec","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"388","KUV33",2,NA,NA,NA,NA,99.455696,0.49428281,158.1962,0.34008399,39.326088,1.4698502,275.81522,0.82954097,"Inc","Inc","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"389","KUV34",1,95,0.044,109.5,0.63013697,9.7721519,3.3155537,458.03799,0.31089124,19.70652,0.12132911,153.64131,0.35342056,"Inc","Dec","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"390","KUV34",2,95,0.044,109.5,0.63013697,9.7721519,3.3155537,458.03799,0.31089124,19.70652,0.12132911,153.64131,0.35342056,"Dec","Inc","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"391","KUV35",1,80,0.81461608,235,0.42553192,200.82278,0.14126563,10.759494,5.2883534,258.15216,0,266.57608,0.071274213,"Dec","Inc","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"392","KUV35",2,80,0.81461608,235,0.42553192,200.82278,0.14126563,10.759494,5.2883534,258.15216,0,266.57608,0.071274213,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"393","KUV36",1,40,0.2525,331.5,0.10558069,56.582279,0.02981336,222.40506,0.32688105,NA,NA,NA,NA,"Dec","Inc","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"394","KUV37",1,85,0.035176471,86,0.46511632,74.746834,0.011673737,579.62024,0.32918108,212.26086,0.47445095,352.98914,1.0158952,"Inc","Dec","Dec","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"395","KUV37",2,85,0.035176471,86,0.46511632,74.746834,0.011673737,579.62024,0.32918108,212.26086,0.47445095,352.98914,1.0158952,"Dec","Inc","Inc","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"396","KUV38",1,73,0.33468497,339.5,0.39469805,411.3924,0.024366649,451.13922,0.1542761,103.91304,0.028457081,386.1413,0.077432796,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"397","KUV38",2,73,0.33468497,339.5,0.39469805,411.3924,0.024366649,451.13922,0.1542761,103.91304,0.028457081,386.1413,0.077432796,"Dec","Dec","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"398","KUV39",1,87,0.9912374,122,2.1311476,85.443039,0.59359187,158.35443,1.6867225,29.608696,0.66293335,398.20654,0.26594239,"Inc","Dec","Dec","Sta","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Sta","3"
"399","KUV39",2,87,0.9912374,122,2.1311476,85.443039,0.59359187,158.35443,1.6867225,29.608696,0.66293335,398.20654,0.26594239,"Inc","Dec","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"400","KUV4",1,131.60001,0.39234668,195,0.48717949,18.417723,1.8900343,278.54431,0.76074064,103.04348,0.035577353,274.56522,0.21707046,"Inc","Inc","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"401","KUV4",2,131.60001,0.39234668,195,0.48717949,18.417723,1.8900343,278.54431,0.76074064,103.04348,0.035577353,274.56522,0.21707046,"Sta","Dec","Dec","Inc","cat_assets_b_Sta","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"402","KUV40",1,55,0.39315942,167.5,0.56716418,63.569622,0.1529799,403.86075,0.23522958,65.695648,0.44329098,198.86304,0.59739608,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"403","KUV40",2,55,0.39315942,167.5,0.56716418,63.569622,0.1529799,403.86075,0.23522958,65.695648,0.44329098,198.86304,0.59739608,"Dec","Inc","Inc","Sta","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Sta","3"
"404","KUV41",1,40,2.8132501,313,1.2779553,53.696201,0.045968879,109.55697,2.3686306,40.190216,0.55169791,460.59784,0.31893331,"Dec","Inc","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"405","KUV41",2,40,2.8132501,313,1.2779553,53.696201,0.045968879,109.55697,2.3686306,40.190216,0.55169791,460.59784,0.31893331,"Inc","Dec","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"406","KUV42",2,NA,NA,NA,NA,47.341774,0,81.582275,0.3885648,53.47826,0.50187564,156.19565,1.4955603,"Inc","Inc","Sta","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Sta","cat_income_b_Inc","2"
"407","KUV43",1,37,0.26881081,239.5,0.21294363,19.86076,0,124.36709,0.3304733,222.91304,0.036226414,553.20654,0.12906572,"Dec","Inc","Dec","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","4"
