HHID_panel,caste,jatis,annualincome1,DSR1,loanamount1,DIR1,villageid1,sizeownland2010,head_edulevel2010,head_occupation2010,wifehusb_edulevel2010,wifehusb_occupation2010,mainocc_occupation2010,yearly_expenses1,assets_noland1,villagearea1,agri2010,nagri2010,shareagri1,sharenagri1,DAR_without1,DAR_with1,ISR1,DSR302010,DSR402010,DSR502010,cro_annualincome1,cro_assets_noland1,cro_loanamount2010,cro_DSR1,cro_DAR_without1,cro_DIR2010,cro_ISR1,cro_DAR_with2010,log_yearly_expenses1,log_annualincome1,log_assets_noland1,log_assets1,log_loanamount1,log_ISR102010,log_ISR1002010,log_ISR10002010,log_ISR100002010,log_ISR2010,log_DAR102010,log_DAR1002010,log_DAR10002010,log_DAR100002010,log_DAR2010,log_DSR102010,log_DSR1002010,log_DSR10002010,log_DSR100002010,log_DSR2010,ihs_ISR2010,ihs_ISR102010,ihs_ISR1002010,ihs_ISR10001,ihs_ISR100002010,ihs_DAR2010,ihs_DAR102010,ihs_DAR1002010,ihs_DAR10001,ihs_DAR100002010,ihs_DSR2010,ihs_DSR102010,ihs_DSR1002010,ihs_DSR10001,ihs_DSR100002010,ihs_loanamount1,ihs_annualincome1,ihs_assets_noland1,annualincome2,DSR2,loanamount2,DIR2,villageid2,yearly_expenses2,assets_noland2,villagearea2,agri2016,nagri2016,shareagri2,sharenagri2,DAR_without2,DAR_with2,ISR2,cro_annualincome2,cro_assets_noland2,cro_loanamount2016,cro_DSR2,cro_DAR_without2,cro_DIR2016,cro_ISR2,cro_DAR_with2016,log_yearly_expenses2,log_annualincome2,log_assets_noland2,log_assets2,log_loanamount2,log_ISR102016,log_ISR1002016,log_ISR10002016,log_ISR100002016,log_ISR2016,log_DAR102016,log_DAR1002016,log_DAR10002016,log_DAR100002016,log_DAR2016,log_DSR102016,log_DSR1002016,log_DSR10002016,log_DSR100002016,log_DSR2016,ihs_ISR2016,ihs_ISR102016,ihs_ISR1002016,ihs_ISR10002,ihs_ISR100002016,ihs_DAR2016,ihs_DAR102016,ihs_DAR1002016,ihs_DAR10002,ihs_DAR100002016,ihs_DSR2016,ihs_DSR102016,ihs_DSR1002016,ihs_DSR10002,ihs_DSR100002016,ihs_loanamount2,ihs_annualincome2,ihs_assets_noland2,annualincome3,DSR3,loanamount3,DIR3,villageid3,yearly_expenses3,assets_noland3,villagearea3,agri2020,nagri2020,shareagri3,sharenagri3,DAR_without3,DAR_with3,ISR3,cro_annualincome3,cro_assets_noland3,cro_loanamount2020,cro_DSR3,cro_DAR_without3,cro_DIR2020,cro_ISR3,cro_DAR_with2020,log_yearly_expenses3,log_annualincome3,log_assets_noland3,log_assets3,log_loanamount3,log_ISR102020,log_ISR1002020,log_ISR10002020,log_ISR100002020,log_ISR2020,log_DAR102020,log_DAR1002020,log_DAR10002020,log_DAR100002020,log_DAR2020,log_DSR102020,log_DSR1002020,log_DSR10002020,log_DSR100002020,log_DSR2020,ihs_ISR2020,ihs_ISR102020,ihs_ISR1002020,ihs_ISR10003,ihs_ISR100002020,ihs_DAR2020,ihs_DAR102020,ihs_DAR1002020,ihs_DAR10003,ihs_DAR100002020,ihs_DSR2020,ihs_DSR102020,ihs_DSR1002020,ihs_DSR10003,ihs_DSR100002020,ihs_loanamount3,ihs_annualincome3,ihs_assets_noland3,cat_income,cat_assets,path_30,path_40,path_50,dummyownland2010
KUV20,Dalits,SC,62,.10483871,55,.88709676,KUV,,Primary completed,Non-agri casual workers,Below primary,No occupation,Non-agri casual workers,23.799999,94,Colony,0,62,0,1,.58510637,.58510637,.024193548,0,0,0,39.578915,45.468361,38.029526,.4715277,.83639532,.9608531,.28922325,.83639532,10.077441,11.034889,11.45105,4.5432949,10.915089,-1.4190842,.88350081,3.1860859,5.4886708,-3.7216692,1.7666235,4.0692086,6.3717937,8.6743784,-.53596163,.047252841,2.349838,4.6524229,6.955008,-2.2553322,.024191188,.23963536,1.6168566,3.8796601,6.1818223,.55601186,2.4669945,4.7624288,7.0649414,9.3675261,.1046476,.91517788,3.0452518,5.345593,7.6481557,11.608235,11.728037,12.144197,124.77215,.37410173,126.6,1.0146495,KUV,34.177216,100.88607,Colony,17.721519,107.05064,.14203104,.85796899,1.2548809,1.2548809,0,49.969601,46.552578,50.212429,.72054851,1.0786176,1.0048596,0,1.0786176,10.439315,11.734244,11.521748,4.6139917,11.748788,,,,,,2.5296257,4.832211,7.1347961,9.4373808,.22704068,1.3193576,3.6219425,5.9245276,8.2271128,-.98322749,0,0,0,0,0,1.0506384,3.2243567,5.5253739,7.8279433,10.130528,.36588341,2.0299075,4.3152685,6.6176767,8.9202604,12.441935,12.427392,12.214894,151.60869,.16993549,135.60001,.89440787,KUV,22.5,543.20654,Colony,41.739132,109.86957,.27530831,.72469175,.24962881,.24962881,.0748723,53.322197,81.593391,51.375164,.55389577,.62964857,.96348554,.42147684,.62964857,10.021271,11.929058,13.205245,6.2974896,11.817465,-.28938615,2.0131989,4.315784,6.6183691,-2.5919714,.91480488,3.2173901,5.5199752,7.8225603,-1.3877802,.5302487,2.8328338,5.1354189,7.438004,-1.7723364,.074802525,.69212532,2.7107761,5.008976,7.3115168,.24710634,1.6458517,3.910938,6.2131262,8.515707,.16912805,1.3004932,3.5268457,5.8285747,8.1311512,12.510612,12.622205,13.898392,T2 in.,T1 as.,Temporary entrance,Never,Never,0
KUV21,Dalits,SC,91.400002,.2761825,120,1.3129103,KUV,1,Below primary,Non-agri casual workers,Below primary,Non-agri casual workers,Non-agri casual workers,38,170,Colony,5,86.400002,.054704595,.94529539,.70588231,.094488189,.15583238,0,0,0,45.045223,55.396584,49.324242,.65122646,.8903842,1.0949938,.53812838,.45546937,10.545341,11.423,12.043553,7.1467724,11.695247,.44361079,2.7461958,5.0487809,7.351366,-1.8589743,1.9542783,4.2568636,6.5594487,8.8620338,-.34830675,1.0158917,3.3184767,5.6210618,7.9236469,-1.2866933,.15520847,1.226686,3.4403708,5.7419386,8.0445137,.65747887,2.6524055,4.9500608,7.2525964,9.5551805,.27278677,1.740311,4.0119514,6.3142123,8.6167946,12.388394,12.116148,12.736701,98.126579,0,132.89999,1.3543732,KUV,34.810123,177.72151,Colony,7.5949368,90.531639,.077399381,.92260069,.74779916,.30843419,0,46.124203,56.222912,51.031891,0,.90767074,1.1064016,0,.67564851,10.457664,11.494014,12.087973,6.0658436,11.797352,,,,,,2.0119643,4.3145494,6.6171346,8.9197197,-.29062083,,,,,,0,0,0,0,0,.69138557,2.7095523,5.0077415,7.3102822,9.6128664,0,0,0,0,0,12.490499,12.18716,12.78112,113.73913,.28074467,227.7,2.0019495,KUV,109.78261,498.75,Colony,21.195652,92.54348,.18635321,.81364679,.45654136,.24391221,.088466614,48.451061,79.303856,61.064342,.65479273,.77000469,1.2603303,.44558081,.62480503,11.606257,11.641663,13.119861,6.8389759,12.335784,-.12254494,2.1800401,4.482625,6.7852101,-2.4251301,1.518509,3.8210943,6.1236792,8.4262648,-.78407598,1.0322754,3.3348606,5.6374454,7.9400306,-1.2703097,.088351622,.79742587,2.8763664,5.1758041,7.4783578,.44200757,2.2234404,4.5143614,6.8168278,9.1194115,.27718171,1.7557305,4.0283246,6.330596,8.6331778,13.028932,12.33481,13.813007,T3 in.,T2 as.,Never,Never,Never,1
KUV22,Middle,Vanniyar,85,1.903846,290,3.4117646,KUV,2,Below primary,Agri self-employed,Below primary,Public employment scheme workers (NREGA),Agri self-employed,73.199997,362.5,Ur,80,5,.94117647,.05882353,.80000001,.11317073,.22439727,1,1,1,43.968296,71.302155,66.191063,1.2393975,.92831779,1.505427,.60767663,.48370218,11.200951,11.350407,12.800779,7.8487387,12.577636,.80824786,3.1108329,5.4134178,7.7160029,-1.4943373,2.0794415,4.3820267,6.6846118,8.9871969,-.22314353,2.9464612,5.2490463,7.5516315,9.8542166,.64387608,.22255549,1.5477073,3.8044763,6.1065702,8.4091501,.73266828,2.7764723,5.075213,7.3777595,9.6803436,1.3997883,3.6402974,5.9422002,8.2447786,10.547363,13.270783,12.043553,13.493927,55.696201,.44334441,60.200001,1.0808637,KUV,62.468357,44.177216,Ur,0,55.696201,0,1,1.3626934,.056962512,0,38.189316,35.350815,39.192127,.76251268,1.1086626,1.0262589,0,.38476571,11.042416,10.927668,10.695965,6.9630342,11.005427,,,,,,2.6120484,4.9146333,7.2172184,9.519804,.3094632,1.4891768,3.7917619,6.094347,8.3969316,-.81340837,0,0,0,0,0,1.1161051,3.3065391,5.6077943,7.9103661,10.212951,.42997277,2.1948071,4.4850364,6.7874956,9.0900793,11.698575,11.620814,11.389112,122.28261,.054796185,89.599998,.7327289,KUV,79.891304,233.53261,Ur,0,122.28261,0,1,.38367233,.38367233,.022798272,49.635025,61.581345,44.747559,.37982491,.72664142,.90153193,.28355283,.72664142,11.288423,11.71409,12.361077,5.4533219,11.403111,-1.4784855,.8240996,3.1266847,5.4292698,-3.7810705,1.3446187,3.6472037,5.949789,8.2523737,-.95796639,-.60154963,1.7010355,4.0036206,6.3062057,-2.9041348,.022796297,.22605258,1.5622053,3.8203125,6.1224217,.37483314,2.054332,4.3405209,6.6429377,8.9455214,.054768801,.5236938,2.4024067,4.6968508,6.9993539,12.096258,12.407237,13.054224,T3 in.,T3 as.,New not over-indebted,New not over-indebted,Lasting exit,1
KUV23,Middle,Vanniyar,45,1.0931342,90,2,KUV,.40000001,High school (8th-10th),Non-agri casual workers,Primary completed,No occupation,Non-agri casual workers,87,228,Ur,15,30,.33333334,.66666669,.39473686,.1923077,.27961215,1,1,1,35.568932,61.091148,44.814049,1.0301279,.73356044,1.2599211,.65391105,.57720786,11.373663,10.714417,12.337101,6.1484685,11.407565,1.0282333,3.3308184,5.6334033,7.9359884,-1.2743518,1.3730491,3.6756344,5.9782195,8.2808046,-.92953593,2.391634,4.6942191,6.9968042,9.2993889,.089048952,.27609119,1.7519237,4.0242853,6.3265538,8.6291361,.3851442,2.0818679,4.3689418,6.6713681,8.9739513,.94572055,3.0868669,5.3873873,7.6899514,9.9925365,12.100712,11.407565,13.030248,13.101266,1.8730781,208.8,15.937391,KUV,136.70886,266.13925,Ur,9.8101263,3.2911391,.74879223,.25120771,.78455168,.78455168,1.4704212,23.574244,64.323494,59.325787,1.2326846,.9223035,2.516551,1.1371399,.9223035,11.825609,9.480464,12.491775,5.5840197,12.249132,2.688134,4.9907188,7.293304,9.5958891,.38554889,2.0599422,4.3625274,6.6651125,8.9676971,-.24264283,2.9301682,5.2327533,7.5353384,9.837923,.62758315,1.178243,3.3824353,5.6838779,7.9864516,10.289037,.72055966,2.7571266,5.0557151,7.3582602,9.6608448,1.3853896,3.6240273,5.9259076,8.2284861,10.531071,12.942279,10.173612,13.184922,69.239128,.23591572,549.40002,7.9348202,KUV,56.195652,377.44565,Ur,15.76087,53.47826,.22762951,.77237046,1.4555739,1.1830264,.089652918,41.062984,72.268906,81.902321,.61790109,1.1332997,1.9945536,.44756365,1.0576245,10.936595,11.145322,12.841182,6.1407509,13.216582,-.10922442,2.1933606,4.4959459,6.7985311,-2.4118094,2.6779854,4.9805703,7.2831554,9.585741,.37540027,.85830438,3.1608896,5.4634748,7.7660599,-1.4442806,.089533255,.8062849,2.8896039,5.1891241,7.4916782,1.1698647,3.3723104,5.6737294,7.9763031,10.278888,.23378041,1.5936142,3.8544855,6.1566262,8.4592066,13.909729,11.838469,13.534329,T1 in.,T2 as.,New not over-indebted,New not over-indebted,New not over-indebted,1
KUV26,Middle,Vanniyar,44,.61935228,74.5,1.6931819,KUV,1,Primary completed,Non-agri self-employed,Below primary,Public employment scheme workers (NREGA),Non-agri self-employed,25.4,175.5,Ur,14,30,.31818181,.68181819,.42450142,.058408469,.17617044,1,1,1,35.303482,55.987667,42.077709,.85240483,.75155318,1.1918855,.56058872,.38799423,10.142505,10.691945,12.075395,7.1510935,11.218554,.5662818,2.8688669,5.171452,7.4740372,-1.7363033,1.4457451,3.7483304,6.0509152,8.3535004,-.85683995,1.8235041,4.1260891,6.4286742,8.7312593,-.47908106,.17527166,1.3316902,3.5628185,5.8646073,8.1671839,.41268709,2.1524856,4.4416161,6.7440639,9.046648,.58534837,2.5231056,4.8193016,7.1218219,9.4244061,11.911701,11.385092,12.768541,136.4557,.29423723,487.29999,3.5711222,KUV,26.202532,104.93671,Ur,23.037975,113.41772,.16883117,.83116883,4.6437511,.35549632,.028959524,51.483006,47.167458,78.692284,.66511875,1.6683595,1.5285099,.30708867,.70839971,10.173612,11.823755,11.561112,7.2231202,13.096635,-1.239271,1.0633141,3.3658991,5.6684842,-3.5418561,3.8381076,6.1406927,8.4432774,10.745863,1.5355225,1.0792161,3.3818014,5.6843863,7.9869714,-1.223369,.028955478,.28569296,1.7850199,4.0593443,6.3616343,2.2400663,4.5313706,6.8338408,9.136425,11.43901,.29014894,1.8000637,4.0752373,6.3775363,8.6801186,13.789783,12.516903,12.25426,211.1739,.15860514,234.8,1.1118798,KUV,22.5,306.46741,Ur,183.91304,27.26087,.87090796,.12909204,.76615,.14576471,.083278835,59.54977,67.420937,61.692547,.54130131,.91503549,1.035983,.43669498,.5262807,10.021271,12.260437,12.632867,7.3844957,12.366489,-.18297575,2.1196094,4.4221945,6.7247796,-2.4855609,2.0362077,4.3387928,6.6413779,8.9439631,-.2663773,.46124756,2.7638326,5.0664177,7.3690028,-1.8413376,.083182871,.75806743,2.8163419,5.1153774,7.4179273,.70601714,2.733587,5.0319824,7.3345256,9.6371107,.15794758,1.2415674,3.4579723,5.7595749,8.06215,13.059636,12.953585,13.326014,T1 in.,T2 as.,Lasting exit,Lasting exit,Lasting exit,1
KUV27,Dalits,SC,59,.41674241,75,1.2711865,KUV,1,Below primary,Agri casual workers,Below primary,Agri casual workers,Agri casual workers,43.400002,206,Colony,38,21,.64406782,.35593221,.36407766,.057427257,.15365805,1,1,0,38.929966,59.059406,42.171635,.74694604,.71405447,1.0832692,.53561383,.3858093,10.678215,10.985292,12.235631,7.1747241,11.225244,.42955947,2.7321446,5.0347295,7.3373146,-1.8730257,1.292197,3.5947821,5.897367,8.1999521,-1.0103881,1.4272982,3.7298832,6.0324683,8.3350534,-.87528694,.15305972,1.2148846,3.4263489,5.7278876,8.0304623,.35647944,2.0036924,4.2881179,6.5905161,8.8930998,.40553504,2.1345389,4.4231744,6.7256169,9.0282011,11.91839,11.67844,12.928779,25.06329,1.0658481,208.7,8.3269196,KUV,36.708858,215.63292,Colony,18.987341,6.0759497,.75757581,.24242425,.96784854,.12031451,1.0658481,29.264832,59.965992,59.316315,1.0214845,.9891659,2.0268805,1.0214845,.49367297,10.510774,10.12916,12.281333,7.4585438,12.248653,2.3663559,4.668941,6.9715261,9.2741108,.063770831,2.2699056,4.5724907,6.8750753,9.1776609,-.032679673,2.3663559,4.668941,6.9715261,9.2741108,.063770831,.92717731,3.0616965,5.3621101,7.6646733,9.9672585,.85845536,2.9657109,5.2656646,7.568223,9.8708076,.92717731,3.0616965,5.3621101,7.6646733,9.9672585,12.9418,10.822307,12.97448,138.78261,.32252049,114.9,.82791352,KUV,47.282608,330.38046,Colony,137.60869,1.1739131,.99154133,.0084586469,.34778082,.095754348,.16047759,51.773994,69.130783,48.615341,.68578154,.7032373,.93899149,.54342318,.4574948,10.763898,11.840664,12.708,7.0900316,11.651817,.47298414,2.7755692,5.0781546,7.3807392,-1.8296009,1.2464023,3.5489874,5.8515725,8.1541576,-1.0561829,1.1709965,3.4735816,5.7761669,8.0787516,-1.1315886,.15979666,1.2515118,3.4696858,5.7713113,8.0738869,.34112623,1.9596059,4.242341,6.5447216,8.8473043,.31717569,1.8873547,4.1669688,6.4693165,8.7718992,12.344965,12.533812,13.401148,T2 in.,T2 as.,Always,New not over-indebted,Temporary entrance,1
KUV28,Dalits,SC,67,.46056324,53,.79104477,KUV,,Primary completed,Non-agri casual workers,High school (8th-10th),Non-agri casual workers,Non-agri casual workers,31.4,119,Colony,17,50,.25373134,.74626863,.44537815,.44537815,.043955222,1,1,0,40.615482,49.186848,37.562859,.77225918,.76367688,.92484087,.35291502,.76367688,10.354563,11.112448,11.686879,4.7791233,10.878047,-.82199878,1.4805863,3.7831714,6.0857563,-3.124584,1.4937536,3.7963386,6.0989237,8.4015093,-.80883157,1.52728,3.829865,6.1324501,8.4350357,-.77530509,.043941081,.42650357,2.1864288,4.4764481,6.7789049,.43183127,2.1992722,4.4896116,6.7920723,9.094656,.44566339,2.2320099,4.5231299,6.8255987,9.1281824,11.571195,11.805595,12.380026,88.607597,.042857148,75.900002,.85658568,KUV,23.037975,123.35442,Colony,0,88.607597,0,1,.61530018,.61530018,.042857148,44.581738,49.779621,42.339649,.34995142,.85054183,.9497084,.34995142,.85054183,10.044899,11.391973,11.722817,4.8150616,11.237172,-.84729779,1.4552873,3.7578723,6.0604577,-3.1498828,1.8169401,4.119525,6.4221101,8.7246952,-.48564503,-.84729779,1.4552873,3.7578723,6.0604577,-3.1498828,.042844038,.4164308,2.1617758,4.4511557,6.7536058,.58190036,2.5166261,4.8127384,7.1152582,9.4178429,.042844038,.4164308,2.1617758,4.4511557,6.7536058,11.930319,12.08512,12.415964,67.58696,.2486437,55.599998,.82264388,KUV,26.847826,427.77173,Colony,66.41304,1.1739131,.98263109,.017368929,.12997586,.035682045,.16838211,40.733742,75.347816,38.167313,.62881923,.50654835,.93699503,.55220288,.32921776,10.19794,11.12117,12.966345,7.3512907,10.925939,.52106565,2.8236508,5.126236,7.4288211,-1.7815194,.26217851,2.5647635,4.8673487,7.1699338,-2.0404065,.9108507,3.2134359,5.5160208,7.8186059,-1.3917344,.16759641,1.2925882,3.5176785,5.8193917,8.1219683,.12961265,1.0783038,3.2593873,5.5605106,7.863081,.24615045,1.6421821,3.9069872,6.2091722,8.5117531,11.619085,11.814318,13.659492,T2 in.,T1 as.,Lasting exit,Lasting exit,Never,0
KUV29,Dalits,SC,74,.48201761,58,.78378379,KUV,1,Primary completed,Non-agri regular qualified workers,Below primary,Agri casual workers,Non-agri regular qualified workers,30.1,164,Colony,20,54,.27027026,.72972971,.35365853,.045886077,.18148713,1,1,0,41.983364,54.737038,38.708767,.784069,.70717686,.92200249,.5661723,.35800874,10.312281,11.211821,12.007622,7.1420364,10.968198,.59601456,2.8985996,5.2011847,7.5037699,-1.7065705,1.2631617,3.5657468,5.8683319,8.1709166,-1.0394235,1.5728104,3.8753955,6.1779804,8.480566,-.72977465,.18050532,1.3576401,3.592505,5.8943396,8.1969175,.34667271,1.9757229,4.2590938,6.561481,8.8640642,.46507034,2.2765481,4.5686502,6.871129,9.1737127,11.661345,11.904967,12.700768,159.11392,.067528814,85.400002,.53672236,KUV,55.696201,292.27847,Colony,5.6962028,153.41772,.035799522,.9642005,.29218709,.29218709,.067528814,54.18795,66.36396,44.037159,.40722057,.6635704,.81267434,.40722057,.6635704,10.927668,11.977376,12.585463,5.6777072,11.355102,-.3926158,1.9099693,4.2125545,6.5151396,-2.6952009,1.0722241,3.3748093,5.6773944,7.9799795,-1.230361,-.3926158,1.9099693,4.2125545,6.5151396,-2.6952009,.067477599,.63230437,2.6085541,4.9057565,7.2082872,.28818166,1.7934459,4.0682492,6.3705444,8.6731262,.067477599,.63230437,2.6085541,4.9057565,7.2082872,12.048248,12.670523,13.278609,87.260872,.24487716,77.400002,.88699549,KUV,24.673912,286.52176,Colony,7.8260865,79.434784,.089686103,.9103139,.27013656,.27013656,.19144478,44.354721,65.925362,42.616749,.62562788,.64643937,.96081656,.57634318,.64643937,10.113502,11.376657,12.56557,5.6578145,11.256742,.6494292,2.9520142,5.2545996,7.5571847,-1.6531558,.99375749,3.2963426,5.5989275,7.9015126,-1.3088276,.89558643,3.1981716,5.5007567,7.8033419,-1.4069986,.19029422,1.4047074,3.6458428,5.9477534,8.2503319,.26695451,1.7195261,3.9898322,6.292078,8.5946598,.2424936,1.6280354,3.8917356,6.1939082,8.4964886,11.949889,12.069804,13.258717,T2 in.,T1 as.,Lasting exit,Lasting exit,Never,1
KUV30,Dalits,SC,46,.68913043,49,1.0652174,KUV,,Below primary,Agri casual workers,Below primary,Public employment scheme workers (NREGA),Non-agri regular qualified workers,35.200001,63,Colony,18,28,.39130434,.60869563,.77777779,.77777779,.18260869,1,1,1,35.830479,39.790573,36.593056,.88328421,.91964138,1.0212829,.5673362,.91964138,10.468801,10.736397,11.05089,4.1431346,10.799576,.60217541,2.9047606,5.2073455,7.5099306,-1.7004097,2.0512707,4.3538556,6.6564407,8.9590263,-.2513144,1.9302603,4.2328453,6.5354304,8.8380156,-.37232473,.18160875,1.36304,3.5986567,5.9005003,8.2030783,.71522141,2.7485251,5.0470443,7.3495884,9.652173,.6437391,2.6286306,4.9260454,7.2285781,9.5311632,11.492723,11.429543,11.744038,148.10127,.16128817,88.599998,.5982393,KUV,32.911392,7.5000005,Colony,0,148.10127,0,1,11.813333,11.813333,0,52.907787,19.574339,44.580463,.54433656,2.2774951,.84260684,0,2.2774951,10.401574,11.905651,8.922658,2.0149031,11.391887,,,,,,4.7718139,7.074399,9.3769836,11.679569,2.4692287,.47802243,2.7806075,5.0831928,7.385778,-1.8245627,0,0,0,0,0,3.1641626,5.4649792,7.7675462,10.070131,12.372716,.16059695,1.2557909,3.4747143,5.7763495,8.0789251,12.085034,12.598799,9.6158056,146.73914,.1015988,134.60001,.91727412,KUV,71.739136,283.8587,Colony,0,146.73914,0,1,.47417963,.47417963,.030909872,52.745083,65.720482,51.248562,.46661946,.77979594,.9716273,.31383333,.77979594,11.180792,11.896412,12.556231,5.6484766,11.810062,-1.1740946,1.1284906,3.4310756,5.7336607,-3.4766796,1.556416,3.8590012,6.1615863,8.4641714,-.74616909,.01586153,2.3184466,4.6210318,6.9236169,-2.2867236,.030904952,.30437705,1.8468331,4.1244845,6.4268107,.45799896,2.2605009,4.5522594,6.8547344,9.1573181,.10142482,.89263374,3.0140069,5.3142033,7.6167641,12.50321,12.589559,13.249379,T1 in.,T1 as.,Lasting exit,Lasting exit,Lasting exit,0
KUV31,Middle,Vanniyar,70,.41571504,80,1.1428572,KUV,2.5,Below primary,Non-agri self-employed,Below primary,No occupation,Non-agri self-employed,49.799999,497.5,Ur,20,50,.2857143,.71428573,.16080402,.024634333,.12069152,1,1,0,41.212852,79.237549,43.088696,.74633175,.54379135,1.0455159,.49418807,.29096913,10.81577,11.156251,13.117351,8.0856409,11.289782,.18806763,2.4906528,4.7932377,7.0958228,-2.1145175,.47501618,2.7776012,5.0801864,7.3827715,-1.8275689,1.4248298,3.7274148,6.0300002,8.3325853,-.87775528,.12040041,1.0203925,3.1855118,5.486402,7.7889705,.16011895,1.2532369,3.4717138,5.7733431,8.0759192,.40458652,2.1321387,4.4207067,6.7231488,9.025732,11.982929,11.849398,13.810498,111.3924,.047493588,63.200001,.56736368,KUV,18.670887,19.683544,Ur,0,111.3924,0,1,3.2108037,3.2108037,.041811768,48.11552,27.00025,39.832634,.36214152,1.4752691,.82785416,.34708261,1.4752691,9.8347206,11.620814,9.887538,2.9797831,11.05406,-.87199235,1.4305927,3.7331779,6.0357628,-3.1745775,3.4691064,5.7716913,8.0742769,10.376862,1.1665213,-.74457544,1.5580096,3.8605947,6.1631799,-3.0471606,.041799594,.40680414,2.1377428,4.4264679,6.7289114,1.8830811,4.1624961,6.4648409,8.7674236,11.070009,.047475751,.45868221,2.2620602,4.5538526,6.856328,11.747207,12.313962,10.580686,54.347828,.019099096,17.700001,.32568002,KUV,38.532608,223.09782,Ur,0,54.347828,0,1,.079337396,.079337396,.019099096,37.878613,60.650135,26.061001,.26730326,.42969403,.68801361,.26730326,.42969403,10.55926,10.90316,12.315366,5.4076104,9.7813196,-1.6555293,.64705592,2.949641,5.2522259,-3.9581144,-.23146062,2.0711246,4.3737097,6.6762948,-2.5340457,-1.6555293,.64705592,2.949641,5.2522259,-3.9581144,.019097935,.18984847,1.4026043,3.6434729,5.9453802,.079254404,.72748584,2.7682199,5.0668964,7.3694425,.019097935,.18984847,1.4026043,3.6434729,5.9453802,10.474467,11.596307,13.008512,T2 in.,T3 as.,Lasting exit,Lasting exit,Never,1
KUV32,Dalits,SC,85.5,.23381415,54,.63157892,KUV,,Primary completed,Agri casual workers,Primary completed,Public employment scheme workers (NREGA),Non-agri casual workers,52.16,226,Colony,22,63.5,.25730994,.74269009,.23893805,.23893805,.090432234,0,0,0,44.05434,60.911995,37.79763,.61606085,.62052858,.85797745,.44885674,.62052858,10.862071,11.356272,12.32829,5.4205351,10.896739,-.10056943,2.2020156,4.504601,6.8071856,-2.4031546,.87103409,3.1736193,5.4762044,7.7787895,-1.431551,.84935635,3.1519415,5.4545264,7.7571115,-1.4532287,.090309426,.81207627,2.898206,5.1977787,7.5003333,.23672099,1.6053457,3.867204,6.1693559,8.4719362,.23173451,1.5853814,3.8455455,6.1476784,8.4502592,11.589887,12.049418,13.021438,148.65823,.40547299,194.5,1.3083702,KUV,48.227848,287.46835,Colony,2.5316455,146.12659,.017029973,.98297,.67659622,.67659622,.0073973942,52.974026,65.997887,57.939293,.74015152,.87789625,1.0937302,.19484664,.87789625,10.783692,11.909405,12.568868,5.6611128,12.178187,-2.6040425,-.30145729,2.0011277,4.3037128,-4.9066277,1.9119045,4.2144895,6.5170746,8.8196602,-.39068061,1.3998841,3.7024691,6.0050545,8.3076391,-.90270102,.0073973266,.073906638,.68491852,2.6988125,4.9969058,.63338804,2.6104686,4.9076915,7.2102222,9.5128069,.39511207,2.1079018,4.3957682,6.6982031,9.0007868,12.871335,12.602552,13.262015,115.25,.30504361,146.89999,1.2746203,KUV,25.21739,612.01086,Colony,77.391304,37.858696,.67150807,.32849193,.24002843,.24002843,.15584902,48.664654,84.902351,52.764351,.67316365,.62147105,1.0842438,.53814757,.62147105,10.135289,11.654859,13.324506,6.41675,11.897508,.44371757,2.7463026,5.0488877,7.3514729,-1.8588675,.87558717,3.1781723,5.4807572,7.7833424,-1.4269979,1.1152846,3.4178696,5.7204547,8.0230398,-1.1873006,.15522492,1.2267759,3.4404776,5.7420454,8.0446205,.23778139,1.6095473,3.871753,6.1739087,8.47649,.30050057,1.8342762,4.1112852,6.4136047,8.7161875,12.590654,12.348006,14.017653,T3 in.,T2 as.,Lasting entrance,Temporary entrance,Never,0
